1334;États-Unis
1335;États-Unis
1336;États-Unis
1337;États-Unis
1338;États-Unis
1339;États-Unis
1340;États-Unis
1341;États-Unis
1342;États-Unis
1343;États-Unis
1344;États-Unis
1345;États-Unis
1346;États-Unis
1347;États-Unis
1348;États-Unis
1349;États-Unis
1350;États-Unis
1351;États-Unis
1352;États-Unis
1353;États-Unis
1354;États-Unis
1355;États-Unis
1356;États-Unis
1357;États-Unis
1358;États-Unis
1359;États-Unis
1360;États-Unis
1361;États-Unis
1362;États-Unis
1363;États-Unis
1364;États-Unis
1365;États-Unis
1366;États-Unis
1367;États-Unis
1368;États-Unis
1369;États-Unis
1370;États-Unis
1371;États-Unis
1372;États-Unis
1373;États-Unis
1374;États-Unis
1375;États-Unis
1376;États-Unis
1377;États-Unis
1378;États-Unis
1379;États-Unis
1380;États-Unis
1381;États-Unis
1382;États-Unis
1383;États-Unis
1384;États-Unis
1385;États-Unis
1386;États-Unis
1387;États-Unis
1388;États-Unis
1389;États-Unis
1390;États-Unis
1391;États-Unis
1392;États-Unis
1393;États-Unis
1394;États-Unis
1395;États-Unis
1396;États-Unis
1397;États-Unis
1398;États-Unis
1399;États-Unis
1400;États-Unis
1401;États-Unis
1402;États-Unis
1403;États-Unis
1404;États-Unis
1405;États-Unis
1406;États-Unis
1407;États-Unis
1408;États-Unis
1409;États-Unis
1410;États-Unis
1411;États-Unis
1412;États-Unis
1413;États-Unis
1414;États-Unis
1415;États-Unis
1416;États-Unis
1417;États-Unis
1418;États-Unis
1419;États-Unis
1420;États-Unis
1421;États-Unis
1422;États-Unis
1423;États-Unis
1424;États-Unis
1425;États-Unis
1426;États-Unis
1427;États-Unis
1428;États-Unis
1429;Canada,France,Suisse,États-Unis
1430;France
1431;États-Unis
1432;France,États-Unis
1433;États-Unis
1434;Royaume-Uni
1435;France,Royaume-Uni
1436;États-Unis
1437;États-Unis
1438;États-Unis
1439;États-Unis
1440;France,Royaume-Uni
1441;France
1442;France,Royaume-Uni
1443;France
1444;France
1445;France
1446;France,Royaume-Uni
1447;Suisse
1448;États-Unis
1449;États-Unis
1450;États-Unis
1451;États-Unis
1452;États-Unis
1453;États-Unis
1454;États-Unis
1455;France
1456;France
1457;États-Unis
1458;États-Unis
1459;États-Unis
1460;États-Unis
1461;États-Unis
1462;États-Unis
1463;États-Unis
1464;États-Unis
1465;États-Unis
